Date,Root,Ticker,Price
2013-09-04,TY,TYH2014,123.09375
2013-09-04,TY,TYM2014,123.09375
2013-09-05,TU,TUH2014,109.5546875
2013-09-05,FV,FVH2014,118.4609375
2013-09-05,TY,TYH2014,122.40625
2013-09-05,TY,TYM2014,122.40625
2013-09-06,TU,TUH2014,109.671875
2013-09-06,FV,FVH2014,118.828125
2013-09-06,TY,TYH2014,122.9375
2013-09-06,TY,TYM2014,122.9375
2013-09-09,TU,TUH2014,109.7109375
2013-09-09,FV,FVH2014,119.1875
2013-09-09,TY,TYH2014,123.125
2013-09-09,TY,TYM2014,123.125
2013-09-10,TU,TUH2014,109.6484375
2013-09-10,FV,FVH2014,118.8984375
2013-09-10,TY,TYH2014,122.703125
2013-09-10,TY,TYM2014,122.703125
2013-09-11,TU,TUH2014,109.7109375
2013-09-11,FV,FVH2014,119.203125
2013-09-11,TY,TYH2014,123.109375
2013-09-11,TY,TYM2014,123.109375
2013-09-12,TU,TUH2014,109.7265625
2013-09-12,FV,FVH2014,119.203125
2013-09-12,TY,TYH2014,123.109375
2013-09-12,TY,TYM2014,123.109375
2013-09-13,TU,TUH2014,109.734375
2013-09-13,TU,TUM2014,109.5546875
2013-09-13,FV,FVH2014,119.203125
2013-09-13,FV,FVM2014,119.203125
2013-09-13,TY,TYH2014,123.0625
2013-09-13,TY,TYM2014,123.0625
2013-09-16,TU,TUH2014,109.6953125
2013-09-16,TU,TUM2014,109.515625
2013-09-16,FV,FVH2014,119.59375
2013-09-16,FV,FVM2014,119.59375
2013-09-16,TY,TYH2014,123.453125
2013-09-16,TY,TYM2014,123.453125
2013-09-17,TU,TUH2014,109.75
2013-09-17,TU,TUM2014,109.5703125
2013-09-17,FV,FVH2014,118.828125
2013-09-17,FV,FVM2014,118.828125
2013-09-17,TY,TYH2014,123.28125
2013-09-17,TY,TYM2014,123.28125
2013-09-18,TU,TUH2014,109.890625
2013-09-18,TU,TUM2014,109.7109375
2013-09-18,FV,FVH2014,119.7265625
2013-09-18,FV,FVM2014,119.7265625
2013-09-18,TY,TYH2014,124.71875
2013-09-18,TY,TYM2014,124.71875
2013-09-19,TU,TUH2014,109.8828125
2013-09-19,TU,TUM2014,109.703125
2013-09-19,FV,FVH2014,119.53125
2013-09-19,FV,FVM2014,119.53125
2013-09-19,TY,TYH2014,124.34375
2013-09-19,TY,TYM2014,124.34375
2013-09-20,TU,TUH2014,109.875
2013-09-20,TU,TUM2014,109.6953125
2013-09-20,FV,FVH2014,119.53125
2013-09-20,FV,FVM2014,119.53125
2013-09-20,TY,TYH2014,124.4375
2013-09-20,TY,TYM2014,124.4375
2013-09-23,TU,TUH2014,109.8828125
2013-09-23,TU,TUM2014,109.703125
2013-09-23,FV,FVH2014,119.6015625
2013-09-23,FV,FVM2014,119.6015625
2013-09-23,TY,TYH2014,124.59375
2013-09-23,TY,TYM2014,124.59375
2013-09-24,TU,TUH2014,109.890625
2013-09-24,TU,TUM2014,109.7109375
2013-09-24,FV,FVH2014,119.8203125
2013-09-24,FV,FVM2014,119.8203125
2013-09-24,TY,TYH2014,124.9375
2013-09-24,TY,TYM2014,124.9375
2013-09-25,TU,TUH2014,109.921875
2013-09-25,TU,TUM2014,109.7421875
2013-09-25,FV,FVH2014,120.0078125
2013-09-25,FV,FVM2014,120.0078125
2013-09-25,TY,TYH2014,124.96875
2013-09-25,TY,TYM2014,124.96875
2013-09-26,TU,TUH2014,109.921875
2013-09-26,TU,TUM2014,109.7421875
2013-09-26,FV,FVH2014,119.9375
2013-09-26,FV,FVM2014,119.9375
2013-09-26,TY,TYH2014,124.75
2013-09-26,TY,TYM2014,124.75
2013-09-27,TU,TUH2014,109.9453125
2013-09-27,TU,TUM2014,109.765625
